	GO_CATEGORY	VAL	p
8082	GO:0015798		0.013000000000000001
8083	GO:0015166		0.078
8084	GO:1901618		0.249
8085	GO:0102545		0.053
8086	GO:0047499		0.063
8087	GO:0032048		0.051
8088	GO:0006692		0.182
8089	GO:0046338		0.027000000000000003
8090	GO:0046475		0.175
8091	GO:0046457		0.11199999999999999
8092	GO:0009395		0.287
8093	GO:0004622		0.136
8094	GO:0034638		0.09300000000000001
8095	GO:0008970		0.07200000000000001
8096	GO:0006693		0.182
8097	GO:0001516		0.11199999999999999
8098	GO:0008048		0.018000000000000002
8099	GO:0031282		0.098
8100	GO:0030249		0.045
8101	GO:0030250		0.039
8102	GO:0010851		0.066
8103	GO:0031284		0.081
8104	GO:0005245		0.23
8105	GO:0010853		0.039
8106	GO:2000737		0.141
8107	GO:0030332		0.146
8108	GO:0000380		0.09300000000000001
8109	GO:0008024		0.023
8110	GO:0002945		0.012
8111	GO:0008353		0.062
8112	GO:0051287		0.223
8113	GO:0019319		0.141
8114	GO:0016901		0.013999999999999999
8115	GO:0006127		0.013999999999999999
8116	GO:0006094		0.12
8117	GO:0006072		0.044000000000000004
8118	GO:0052646		0.051
8119	GO:0016616		0.365
8120	GO:0006116		0.033
8121	GO:0004368		0.013999999999999999
8122	GO:0046168		0.008
8123	GO:0046364		0.149
8124	GO:0009331		0.013999999999999999
8125	GO:0016614		0.397
8126	GO:0047952		0.008
8127	GO:0004367		0.008
8128	GO:0032690		0.02
8129	GO:0032650		0.083
8130	GO:0004910		0.02
8131	GO:0060763		0.019
8132	GO:0034647		0.022000000000000002
8133	GO:0060992		0.023
8134	GO:0032453		0.039
8135	GO:0034720		0.023
8136	GO:0033601		0.025
8137	GO:0061038		0.013000000000000001
8138	GO:2000864		0.048
8139	GO:0051010		0.11599999999999999
8140	GO:0005876		0.27899999999999997
8141	GO:0099738		0.141
8142	GO:0010470		0.069
8143	GO:0051225		0.243
8144	GO:0002162		0.033
8145	GO:0005828		0.07400000000000001
8146	GO:1903689		0.048
8147	GO:1904259		0.023
8148	GO:0045180		0.025
8149	GO:0006903		0.075
8150	GO:0090307		0.132
8151	GO:1903690		0.023
8152	GO:1904261		0.023
8153	GO:0110011		0.038
8154	GO:0022617		0.287
8155	GO:0030728		0.177
8156	GO:0032963		0.332
8157	GO:0030574		0.23399999999999999
8158	GO:0001542		0.10800000000000001
8159	GO:0004935		0.057999999999999996
8160	GO:0071875		0.146
8161	GO:0004936		0.04
8162	GO:0001996		0.021
8163	GO:0150099		0.034
8164	GO:0010460		0.145
8165	GO:0071880		0.126
8166	GO:0004937		0.021
8167	GO:0045322		0.045
8168	GO:0061615		0.075
8169	GO:0061620		0.075
8170	GO:0043843		0.004
8171	GO:1902459		0.135
8172	GO:0071564		0.040999999999999995
8173	GO:2000819		0.083
8174	GO:0016586		0.045
8175	GO:0070316		0.12300000000000001
8176	GO:0016514		0.09699999999999999
8177	GO:0044339		0.012
8178	GO:0090179		0.06
8179	GO:1904953		0.038
8180	GO:0045446		0.196
8181	GO:0005109		0.271
8182	GO:0044338		0.012
8183	GO:0099054		0.03
8184	GO:0060071		0.203
8185	GO:0003150		0.046
8186	GO:0150098		0.049
8187	GO:0099172		0.061
8188	GO:0036520		0.038
8189	GO:0035425		0.053
8190	GO:0060022		0.102
8191	GO:0090178		0.069
8192	GO:0042813		0.096
8193	GO:1903204		0.177
8194	GO:1990909		0.038
8195	GO:0045583		0.011000000000000001
8196	GO:0000481		0.011000000000000001
8197	GO:0045292		0.085
8198	GO:0045585		0.011000000000000001
8199	GO:0008187		0.081
8200	GO:0005844		0.124
8201	GO:0008266		0.07200000000000001
8202	GO:0016226		0.134
8203	GO:0031163		0.134
8204	GO:0071855		0.214
8205	GO:0001964		0.087
8206	GO:0045792		0.087
8207	GO:0051428		0.172
8208	GO:0043196		0.06
8209	GO:0032105		0.114
8210	GO:0034199		0.049
8211	GO:0042756		0.11
8212	GO:0051431		0.032
8213	GO:0051429		0.039
8214	GO:2000987		0.067
8215	GO:0032099		0.114
8216	GO:0060452		0.057999999999999996
8217	GO:0032108		0.114
8218	GO:0032098		0.162
8219	GO:0032096		0.114
8220	GO:1903367		0.067
8221	GO:0010996		0.124
8222	GO:0035482		0.049
8223	GO:0035483		0.049
8224	GO:0055117		0.327
8225	GO:0045989		0.073
8226	GO:0051430		0.032
8227	GO:0032095		0.154
8228	GO:0046811		0.03
8229	GO:0001655		0.091
8230	GO:2000355		0.009000000000000001
8231	GO:0007506		0.019
8232	GO:0001546		0.022000000000000002
8233	GO:0035358		0.09699999999999999
8234	GO:1990379		0.04
8235	GO:0006656		0.157
8236	GO:0005324		0.114
8237	GO:0035360		0.073
8238	GO:0099178		0.015
8239	GO:0030262		0.031
8240	GO:0006921		0.045
8241	GO:0071797		0.031
8242	GO:0097039		0.02
8243	GO:0060155		0.114
8244	GO:0031084		0.021
8245	GO:0031082		0.076
8246	GO:0030318		0.153
8247	GO:0050931		0.153
8248	GO:0033373		0.005
8249	GO:0033377		0.005
8250	GO:0033370		0.005
8251	GO:0140507		0.048
8252	GO:0033379		0.005
8253	GO:0033364		0.01
8254	GO:0033371		0.005
8255	GO:0044194		0.073
8256	GO:0033382		0.005
8257	GO:0002071		0.095
8258	GO:0060718		0.07200000000000001
8259	GO:1903214		0.228
8260	GO:0060716		0.125
8261	GO:1903749		0.18600000000000003
8262	GO:1903955		0.17600000000000002
8263	GO:1903747		0.23800000000000002
8264	GO:0060061		0.057
8265	GO:1901382		0.052000000000000005
8266	GO:0034086		0.023
8267	GO:0034088		0.023
8268	GO:0032508		0.325
8269	GO:0003689		0.025
8270	GO:0004386		0.45299999999999996
8271	GO:1900262		0.061
8272	GO:1900264		0.061
8273	GO:0003678		0.23399999999999999
8274	GO:0031390		0.023
8275	GO:0034421		0.035
8276	GO:0017116		0.071
8277	GO:0006420		0.015
8278	GO:0043038		0.133
8279	GO:0004812		0.11
8280	GO:0106217		0.016
8281	GO:0016875		0.11
8282	GO:0000049		0.253
8283	GO:0006418		0.11
8284	GO:0004814		0.015
8285	GO:0030488		0.193
8286	GO:0043039		0.132
8287	GO:0045518		0.038
8288	GO:0004535		0.053
8289	GO:0008946		0.006999999999999999
8290	GO:0000288		0.062
8291	GO:0000958		0.013999999999999999
8292	GO:0035457		0.081
8293	GO:0034611		0.006999999999999999
8294	GO:0000957		0.017
8295	GO:0000956		0.32899999999999996
8296	GO:0044528		0.037000000000000005
8297	GO:2000609		0.122
8298	GO:0010729		0.066
8299	GO:0010726		0.066
8300	GO:0000768		0.198
8301	GO:0006949		0.231
8302	GO:0106423		0.017
8303	GO:0140253		0.198
8304	GO:0032045		0.083
8305	GO:0071986		0.031
8306	GO:0038202		0.07
8307	GO:0010759		0.165
8308	GO:0061514		0.013999999999999999
8309	GO:0120041		0.055999999999999994
8310	GO:0120040		0.055999999999999994
8311	GO:0016601		0.12
8312	GO:0097494		0.07
8313	GO:0007032		0.271
8314	GO:0035249		0.14800000000000002
8315	GO:0001881		0.048
8316	GO:0043112		0.16699999999999998
8317	GO:0051036		0.046
8318	GO:0035022		0.043
8319	GO:0006032		0.02
8320	GO:0008061		0.033
8321	GO:0006030		0.02
8322	GO:1901072		0.038
8323	GO:0004568		0.02
8324	GO:0021650		0.036000000000000004
8325	GO:1905747		0.023
8326	GO:0090103		0.14
8327	GO:1905748		0.023
8328	GO:0021603		0.078
8329	GO:0021675		0.319
8330	GO:0098583		0.023
8331	GO:1901078		0.047
8332	GO:0021559		0.066
8333	GO:0031223		0.094
8334	GO:0007638		0.105
8335	GO:0021545		0.221
8336	GO:0007356		0.027000000000000003
8337	GO:0071626		0.023
8338	GO:0031536		0.025
8339	GO:0098598		0.035
8340	GO:0046877		0.042
8341	GO:0007096		0.10300000000000001
8342	GO:1901077		0.08800000000000001
8343	GO:0097094		0.11699999999999999
8344	GO:0004185		0.028999999999999998
8345	GO:0033227		0.01
8346	GO:0072669		0.047
8347	GO:0000394		0.076
8348	GO:0006388		0.068
8349	GO:0072658		0.006
8350	GO:0051959		0.044000000000000004
8351	GO:0001965		0.121
8352	GO:1903566		0.024
8353	GO:0045724		0.10400000000000001
8354	GO:0072660		0.006
8355	GO:1903564		0.038
8356	GO:0005092		0.07
8357	GO:0051382		0.03
8358	GO:0051383		0.055
8359	GO:0097341		0.037000000000000005
8360	GO:0031643		0.099
8361	GO:0097340		0.037000000000000005
8362	GO:1904385		0.125
8363	GO:0007089		0.03
8364	GO:1904116		0.057999999999999996
8365	GO:1904117		0.057999999999999996
8366	GO:0006270		0.13
8367	GO:0003688		0.075
8368	GO:1903593		0.066
8369	GO:0030905		0.01
8370	GO:0097422		0.024
8371	GO:0034713		0.09300000000000001
8372	GO:0034452		0.035
8373	GO:0030904		0.04
8374	GO:0042988		0.013999999999999999
8375	GO:0070489		0.015
8376	GO:0071593		0.038
8377	GO:0043368		0.098
8378	GO:0045059		0.087
8379	GO:0106325		0.023
8380	GO:0003829		0.045
8381	GO:0008375		0.21
8382	GO:0016266		0.258
8383	GO:0140103		0.096
8384	GO:0106326		0.023
8385	GO:0047225		0.023
8386	GO:0008109		0.034
8387	GO:0098957		0.012
8388	GO:0021954		0.155
8389	GO:0035609		0.017
8390	GO:0021772		0.142
8391	GO:0001754		0.071
8392	GO:0046530		0.071
8393	GO:0021702		0.065
8394	GO:0035608		0.022000000000000002
8395	GO:0098958		0.016
8396	GO:0035610		0.022000000000000002
8397	GO:0098743		0.11599999999999999
8398	GO:0007517		0.457
8399	GO:0061061		0.499
8400	GO:0001502		0.11599999999999999
8401	GO:0060495		0.02
8402	GO:0060430		0.057
8403	GO:0060879		0.02
8404	GO:0001823		0.14400000000000002
8405	GO:0050872		0.109
8406	GO:0061033		0.048
8407	GO:0060447		0.02
8408	GO:0070384		0.035
8409	GO:0060915		0.02
8410	GO:0003401		0.10400000000000001
8411	GO:0051549		0.127
8412	GO:0070343		0.02
8413	GO:0060602		0.10099999999999999
8414	GO:0070075		0.02
8415	GO:0071338		0.02
8416	GO:0071336		0.02
8417	GO:0009946		0.02
8418	GO:0050675		0.02
8419	GO:0032808		0.054000000000000006
8420	GO:0042246		0.24600000000000002
8421	GO:0061115		0.02
8422	GO:0060661		0.02
8423	GO:0060436		0.02
8424	GO:0070346		0.054000000000000006
8425	GO:0050677		0.02
8426	GO:0060665		0.042
8427	GO:0030538		0.02
8428	GO:0070341		0.027999999999999997
8429	GO:0070350		0.042
8430	GO:0050674		0.02
8431	GO:0007431		0.033
8432	GO:0030916		0.064
8433	GO:0034394		0.19399999999999998
8434	GO:0060615		0.02
8435	GO:0003338		0.027999999999999997
8436	GO:0048807		0.044000000000000004
8437	GO:0060432		0.02
8438	GO:0060667		0.02
8439	GO:0010838		0.09
8440	GO:0060449		0.069
8441	GO:0060510		0.051
8442	GO:0048557		0.18600000000000003
8443	GO:0060496		0.02
8444	GO:0051547		0.134
8445	GO:0070352		0.034
8446	GO:0032781		0.223
8447	GO:0060054		0.073
8448	GO:0060595		0.02
8449	GO:0031016		0.18600000000000003
8450	GO:0042274		0.052000000000000005
8451	GO:0070534		0.285
8452	GO:0031996		0.096
8453	GO:0035631		0.092
8454	GO:1990699		0.012
8455	GO:0004629		0.18100000000000002
8456	GO:0042159		0.068
8457	GO:0042157		0.151
8458	GO:1990697		0.012
8459	GO:0000217		0.171
8460	GO:0018022		0.327
8461	GO:0000403		0.021
8462	GO:0035883		0.08900000000000001
8463	GO:0046697		0.192
8464	GO:0051568		0.185
8465	GO:0034968		0.304
8466	GO:0000400		0.099
8467	GO:0003309		0.061
8468	GO:0042018		0.016
8469	GO:0042017		0.016
8470	GO:1900049		0.027000000000000003
8471	GO:0036335		0.034
8472	GO:0000786		0.141
8473	GO:0000812		0.047
8474	GO:0044815		0.23800000000000002
8475	GO:0016529		0.205
8476	GO:0015732		0.087
8477	GO:0018242		0.045
8478	GO:0030144		0.008
8479	GO:0002177		0.065
8480	GO:0042780		0.023
8481	GO:0008175		0.168
8482	GO:0016423		0.075
8483	GO:0000964		0.013999999999999999
8484	GO:0000963		0.095
8485	GO:0000965		0.022000000000000002
8486	GO:0070901		0.021
8487	GO:0030678		0.01
8488	GO:0062125		0.15
8489	GO:1900864		0.05
8490	GO:0097745		0.01
8491	GO:0140053		0.095
8492	GO:0070900		0.05
8493	GO:0090646		0.06
8494	GO:0070131		0.07200000000000001
8495	GO:0061953		0.017
8496	GO:0043527		0.04
8497	GO:0009019		0.033
8498	GO:0070129		0.135
8499	GO:1990180		0.015
8500	GO:0070525		0.084
8501	GO:0016429		0.017
8502	GO:0052905		0.022000000000000002
8503	GO:0016426		0.023
8504	GO:0021670		0.06
8505	GO:0021849		0.012
8506	GO:0034370		0.075
8507	GO:0034362		0.054000000000000006
8508	GO:0010873		0.028999999999999998
8509	GO:0031210		0.155
8510	GO:0060230		0.022000000000000002
8511	GO:0035473		0.032
8512	GO:0010902		0.012
8513	GO:0034372		0.057
8514	GO:0034369		0.203
8515	GO:0034380		0.063
8516	GO:0034368		0.203
8517	GO:0071825		0.25
8518	GO:0034367		0.21600000000000003
8519	GO:1904478		0.10400000000000001
8520	GO:0051004		0.10300000000000001
8521	GO:0034385		0.085
8522	GO:0065005		0.12
8523	GO:0034361		0.085
8524	GO:0061365		0.071
8525	GO:0034377		0.111
8526	GO:0060228		0.055999999999999994
8527	GO:0033700		0.066
8528	GO:0010901		0.055999999999999994
8529	GO:1904729		0.095
8530	GO:0042627		0.073
8531	GO:0033344		0.13699999999999998
8532	GO:0030300		0.095
8533	GO:0071827		0.243
8534	GO:0051006		0.066
8535	GO:0003724		0.285
8536	GO:0008186		0.29
8537	GO:0070130		0.012
8538	GO:0090071		0.027999999999999997
8539	GO:0043023		0.048
8540	GO:0090069		0.043
8541	GO:0042273		0.133
8542	GO:0045648		0.23
8543	GO:0034711		0.055
8544	GO:1901165		0.034
8545	GO:0032927		0.054000000000000006
8546	GO:0016361		0.065
8547	GO:0016769		0.124
8548	GO:0019082		0.154
8549	GO:0046487		0.051
8550	GO:0008453		0.028999999999999998
8551	GO:0008454		0.008
8552	GO:0008483		0.121
8553	GO:0005858		0.068
8554	GO:0036157		0.048
8555	GO:0030286		0.207
8556	GO:0014033		0.071
8557	GO:0048733		0.048
8558	GO:0030202		0.122
8559	GO:0030209		0.008
8560	GO:0030204		0.161
8561	GO:0030207		0.018000000000000002
8562	GO:0003940		0.008
8563	GO:0030211		0.008
8564	GO:0031718		0.011000000000000001
8565	GO:0031717		0.011000000000000001
8566	GO:0035516		0.038
8567	GO:0035514		0.038
8568	GO:0035510		0.14
8569	GO:0036090		0.013999999999999999
8570	GO:0080111		0.11599999999999999
8571	GO:0070989		0.086
8572	GO:0070938		0.063
8573	GO:0030247		0.13699999999999998
8574	GO:0090107		0.018000000000000002
8575	GO:0042158		0.046
8576	GO:0034375		0.111
8577	GO:0034434		0.026000000000000002
8578	GO:0034435		0.026000000000000002
8579	GO:0004607		0.01
8580	GO:0034433		0.026000000000000002
8581	GO:0031994		0.13
8582	GO:0005520		0.158
8583	GO:0031995		0.055999999999999994
8584	GO:0019400		0.114
8585	GO:0008412		0.01
8586	GO:0004659		0.091
8587	GO:0006744		0.08900000000000001
8588	GO:0047293		0.01
8589	GO:0006071		0.10300000000000001
8590	GO:0002094		0.017
8591	GO:0002083		0.01
8592	GO:1901663		0.08900000000000001
8593	GO:0006743		0.102
8594	GO:1901661		0.154
8595	GO:0042181		0.151
8596	GO:0045023		0.019
8597	GO:1901526		0.021
8598	GO:1904544		0.017
8599	GO:0010667		0.18899999999999997
8600	GO:1903599		0.046
8601	GO:0010664		0.19399999999999998
8602	GO:1990756		0.179
8603	GO:0016239		0.337
8604	GO:0140767		0.192
8605	GO:1904542		0.017
8606	GO:0098780		0.071
8607	GO:0007100		0.031
8608	GO:0051299		0.047
8609	GO:0005871		0.275
8610	GO:0098971		0.044000000000000004
8611	GO:0120170		0.045
8612	GO:0098935		0.09699999999999999
8613	GO:0072386		0.061
8614	GO:0098937		0.077
8615	GO:0016939		0.053
8616	GO:0047496		0.19399999999999998
8617	GO:0072383		0.061
8618	GO:0005873		0.018000000000000002
8619	GO:0036372		0.018000000000000002
8620	GO:0099518		0.278
8621	GO:0032839		0.179
8622	GO:0008574		0.099
8623	GO:1902231		0.031
8624	GO:1900477		0.008
8625	GO:0019828		0.036000000000000004
8626	GO:0140058		0.09300000000000001
8627	GO:0030048		0.23399999999999999
8628	GO:1905203		0.046
8629	GO:0010613		0.228
8630	GO:0014742		0.228
8631	GO:1905205		0.015
8632	GO:1900242		0.076
8633	GO:0072518		0.015
8634	GO:0070252		0.13699999999999998
8635	GO:0003383		0.03
8636	GO:2000672		0.055
8637	GO:0110061		0.015
8638	GO:0032059		0.068
8639	GO:0022614		0.036000000000000004
8640	GO:0090521		0.036000000000000004
8641	GO:0051045		0.073
8642	GO:1903421		0.10400000000000001
8643	GO:0003180		0.257
8644	GO:0018126		0.141
8645	GO:0019511		0.078
8646	GO:0004656		0.036000000000000004
8647	GO:0018208		0.20800000000000002
8648	GO:0031543		0.068
8649	GO:0018401		0.040999999999999995
8650	GO:0019798		0.063
8651	GO:0031545		0.036000000000000004
8652	GO:0033150		0.016
8653	GO:0006264		0.031
8654	GO:0004529		0.11800000000000001
8655	GO:0016895		0.11800000000000001
8656	GO:0000002		0.052000000000000005
8657	GO:0008297		0.059000000000000004
8658	GO:0019933		0.152
8659	GO:0106057		0.092
8660	GO:0070885		0.092
8661	GO:0004707		0.073
8662	GO:0051344		0.037000000000000005
8663	GO:0050849		0.132
8664	GO:0051342		0.047
8665	GO:0050910		0.098
8666	GO:1904306		0.076
8667	GO:0051150		0.172
8668	GO:1904347		0.057
8669	GO:0097531		0.067
8670	GO:0038162		0.054000000000000006
8671	GO:1904343		0.022000000000000002
8672	GO:0097326		0.022000000000000002
8673	GO:1904349		0.057
8674	GO:0051152		0.06
8675	GO:1905063		0.08199999999999999
8676	GO:0035701		0.10300000000000001
8677	GO:0008354		0.071
8678	GO:0090136		0.13699999999999998
8679	GO:0120072		0.022000000000000002
8680	GO:0060374		0.063
8681	GO:1905065		0.033
8682	GO:0048170		0.036000000000000004
8683	GO:0070668		0.048
8684	GO:1904304		0.076
8685	GO:0005020		0.022000000000000002
8686	GO:1904341		0.022000000000000002
8687	GO:0097324		0.045
8688	GO:0070662		0.042
8689	GO:0120071		0.022000000000000002
8690	GO:0002551		0.035
8691	GO:0016620		0.132
8692	GO:0046294		0.009000000000000001
8693	GO:0018455		0.02
8694	GO:0006067		0.031
8695	GO:0016903		0.17600000000000002
8696	GO:0006069		0.022000000000000002
8697	GO:0046185		0.065
8698	GO:0018119		0.053
8699	GO:0017014		0.053
8700	GO:0004022		0.02
8701	GO:0106321		0.004
8702	GO:0004029		0.053
8703	GO:0110095		0.042
8704	GO:0004030		0.055999999999999994
8705	GO:0018467		0.004
8706	GO:0046292		0.018000000000000002
8707	GO:0051775		0.094
8708	GO:0010430		0.01
8709	GO:0004024		0.004
8710	GO:0051903		0.004
8711	GO:0106322		0.004
8712	GO:0097208		0.037000000000000005
8713	GO:0097486		0.024
8714	GO:0031906		0.043
8715	GO:0042599		0.057999999999999996
8716	GO:0071920		0.005
8717	GO:1903608		0.021
8718	GO:0033677		0.018000000000000002
8719	GO:0000245		0.142
8720	GO:0005680		0.09699999999999999
8721	GO:0045842		0.067
8722	GO:0007091		0.04
8723	GO:1902101		0.067
8724	GO:0031145		0.095
8725	GO:0070979		0.125
8726	GO:0044784		0.04
8727	GO:0048880		0.048
8728	GO:0071655		0.043
8729	GO:0033144		0.233
8730	GO:0055013		0.18
8731	GO:0060379		0.08
8732	GO:0021520		0.08800000000000001
8733	GO:2000136		0.153
8734	GO:0031290		0.149
8735	GO:1901258		0.026000000000000002
8736	GO:0003128		0.115
8737	GO:0048936		0.047
8738	GO:0021524		0.049
8739	GO:0010092		0.146
8740	GO:0032730		0.066
8741	GO:0055006		0.23399999999999999
8742	GO:1901256		0.076
8743	GO:0003266		0.08900000000000001
8744	GO:0060931		0.052000000000000005
8745	GO:0033147		0.075
8746	GO:0060913		0.034
8747	GO:0071657		0.026000000000000002
8748	GO:0003139		0.109
8749	GO:0060037		0.201
8750	GO:0060926		0.08800000000000001
8751	GO:0035065		0.32799999999999996
8752	GO:0035066		0.162
8753	GO:0003264		0.08900000000000001
8754	GO:0006655		0.035
8755	GO:0008444		0.004
8756	GO:0017169		0.037000000000000005
8757	GO:0032049		0.013999999999999999
8758	GO:0016780		0.107
8759	GO:0045008		0.071
8760	GO:0006285		0.08
8761	GO:0000702		0.039
8762	GO:0019104		0.091
8763	GO:0140078		0.055999999999999994
8764	GO:0008534		0.033
8765	GO:0000703		0.026000000000000002
8766	GO:0071492		0.08900000000000001
8767	GO:1905586		0.015
8768	GO:1905585		0.015
8769	GO:1905584		0.023
8770	GO:0036507		0.1
8771	GO:1904380		0.084
8772	GO:0044322		0.11699999999999999
8773	GO:0036508		0.1
8774	GO:0036513		0.042
8775	GO:0060628		0.08199999999999999
8776	GO:0140534		0.445
8777	GO:0004687		0.031
8778	GO:0062154		0.018000000000000002
8779	GO:0046103		0.027000000000000003
8780	GO:0006154		0.033
8781	GO:0001711		0.057999999999999996
8782	GO:0016593		0.066
8783	GO:0060795		0.06
8784	GO:0031440		0.10300000000000001
8785	GO:0031442		0.068
8786	GO:0034402		0.02
8787	GO:0033523		0.073
8788	GO:0050685		0.153
8789	GO:0061548		0.14
8790	GO:0061550		0.078
8791	GO:1905243		0.021
8792	GO:0061551		0.073
8793	GO:2000288		0.102
8794	GO:0021602		0.13
8795	GO:0061055		0.062
8796	GO:0035909		0.179
8797	GO:0010463		0.18899999999999997
8798	GO:1904396		0.078
8799	GO:0008582		0.068
8800	GO:0072074		0.081
8801	GO:0072193		0.047
8802	GO:2000291		0.134
8803	GO:0021610		0.03
8804	GO:0030910		0.057
8805	GO:0086100		0.087
8806	GO:0072199		0.047
8807	GO:0072198		0.047
8808	GO:0061197		0.049
8809	GO:0072075		0.081
8810	GO:2001014		0.145
8811	GO:0072095		0.075
8812	GO:2000729		0.021
8813	GO:0071599		0.059000000000000004
8814	GO:0072513		0.033
8815	GO:0019695		0.040999999999999995
8816	GO:0097164		0.166
8817	GO:0047390		0.006999999999999999
8818	GO:0008889		0.018000000000000002
8819	GO:1903804		0.026000000000000002
8820	GO:0005416		0.14
8821	GO:0015199		0.011000000000000001
8822	GO:0005283		0.124
8823	GO:0005343		0.19
8824	GO:0015818		0.023
8825	GO:0015175		0.28
8826	GO:0015838		0.048
8827	GO:1903714		0.011000000000000001
8828	GO:1904555		0.022000000000000002
8829	GO:1903806		0.011000000000000001
8830	GO:0089718		0.226
8831	GO:0015697		0.063
8832	GO:0015370		0.332
8833	GO:0015658		0.067
8834	GO:0005298		0.042
8835	GO:0015816		0.07400000000000001
8836	GO:0035524		0.042
8837	GO:0015193		0.024
8838	GO:0015101		0.172
8839	GO:0015824		0.061
8840	GO:0015188		0.011000000000000001
8841	GO:1905647		0.022000000000000002
8842	GO:1904271		0.022000000000000002
8843	GO:0015651		0.055999999999999994
8844	GO:0036057		0.032
8845	GO:0036056		0.032
8846	GO:2000210		0.039
8847	GO:0019432		0.08
8848	GO:0008195		0.078
8849	GO:0042555		0.035
8850	GO:1902315		0.018000000000000002
8851	GO:1902975		0.018000000000000002
8852	GO:0000808		0.048
8853	GO:1905463		0.022000000000000002
8854	GO:0071162		0.067
8855	GO:1905774		0.02
8856	GO:0043138		0.05
8857	GO:1902292		0.018000000000000002
8858	GO:0030174		0.08
8859	GO:1905775		0.012
8860	GO:0000727		0.073
8861	GO:0006268		0.109
8862	GO:0005664		0.048
8863	GO:0031261		0.075
8864	GO:1905462		0.03
8865	GO:0036451		0.011000000000000001
8866	GO:0006370		0.028999999999999998
8867	GO:0004483		0.011000000000000001
8868	GO:0097309		0.011000000000000001
8869	GO:0008171		0.078
8870	GO:0009452		0.028999999999999998
8871	GO:0036260		0.067
8872	GO:0099515		0.081
8873	GO:0001725		0.264
8874	GO:0016461		0.024
8875	GO:0097517		0.264
8876	GO:0032432		0.268
8877	GO:0031941		0.142
8878	GO:1900748		0.024
8879	GO:0060171		0.022000000000000002
8880	GO:0016328		0.281
8881	GO:0032589		0.253
8882	GO:0030050		0.081
8883	GO:0000146		0.086
8884	GO:0060192		0.092
8885	GO:0051005		0.025
8886	GO:0043335		0.009000000000000001
8887	GO:2001138		0.081
8888	GO:1990050		0.045
8889	GO:2001140		0.068
8890	GO:0006991		0.065
8891	GO:0071501		0.053
8892	GO:0042360		0.038
8893	GO:0051180		0.16699999999999998
8894	GO:0008431		0.03
8895	GO:0061333		0.08900000000000001
8896	GO:0034334		0.051
8897	GO:0030035		0.026000000000000002
8898	GO:0072102		0.045
8899	GO:0031235		0.053
8900	GO:0003785		0.126
8901	GO:0072160		0.025
8902	GO:0045217		0.106
8903	GO:0006419		0.013000000000000001
8904	GO:0004813		0.013000000000000001
8905	GO:0002196		0.011000000000000001
8906	GO:0002161		0.035
8907	GO:0106074		0.035
8908	GO:0006450		0.054000000000000006
8909	GO:0048280		0.048
8910	GO:0001919		0.10099999999999999
8911	GO:0001920		0.040999999999999995
8912	GO:0090161		0.055999999999999994
8913	GO:0061734		0.006
8914	GO:1904415		0.061
8915	GO:1904417		0.061
8916	GO:0034067		0.096
8917	GO:1904923		0.038
8918	GO:1904925		0.032
8919	GO:0098779		0.02
8920	GO:0099086		0.106
8921	GO:0070193		0.084
8922	GO:0060629		0.013000000000000001
8923	GO:0000795		0.106
8924	GO:0007062		0.152
8925	GO:0001824		0.109
8926	GO:0051598		0.022000000000000002
8927	GO:0007130		0.067
8928	GO:0051447		0.133
8929	GO:0045835		0.073
8930	GO:0051177		0.045
8931	GO:0042138		0.021
8932	GO:0015929		0.052000000000000005
8933	GO:0004415		0.028999999999999998
8934	GO:0014050		0.053
8935	GO:0002865		0.064
8936	GO:0004983		0.075
8937	GO:0001601		0.046
8938	GO:0042923		0.159
8939	GO:0014048		0.138
8940	GO:0001602		0.027000000000000003
8941	GO:0003214		0.128
8942	GO:0060112		0.017
8943	GO:0032229		0.07
8944	GO:0101031		0.147
8945	GO:0004723		0.045
8946	GO:2000047		0.09
8947	GO:0033192		0.035
8948	GO:0070262		0.049
8949	GO:2000048		0.066
8950	GO:0035970		0.11699999999999999
8951	GO:0044387		0.05
8952	GO:0000407		0.138
8953	GO:0031430		0.09300000000000001
8954	GO:0006907		0.07
8955	GO:2000009		0.047
8956	GO:0044351		0.064
8957	GO:0036089		0.061
8958	GO:0090210		0.026000000000000002
8959	GO:1900747		0.10300000000000001
8960	GO:1902548		0.111
8961	GO:0046695		0.025
8962	GO:0017025		0.154
8963	GO:0005669		0.136
8964	GO:0032688		0.111
8965	GO:0035696		0.013000000000000001
8966	GO:0071641		0.02
8967	GO:1990405		0.044000000000000004
8968	GO:0071349		0.026000000000000002
8969	GO:1903720		0.013000000000000001
8970	GO:0071649		0.098
8971	GO:0071650		0.055
8972	GO:0086080		0.09699999999999999
8973	GO:0045019		0.079
8974	GO:0070671		0.048
8975	GO:1904406		0.079
8976	GO:0030579		0.038
8977	GO:0048495		0.038
8978	GO:0019841		0.09300000000000001
8979	GO:0016416		0.023
8980	GO:0033189		0.106
8981	GO:0006776		0.057
8982	GO:0102279		0.01
8983	GO:0047173		0.01
8984	GO:0016102		0.073
8985	GO:0008106		0.08
8986	GO:0004745		0.094
8987	GO:0043583		0.069
8988	GO:0042574		0.085
8989	GO:1900054		0.013000000000000001
8990	GO:0060431		0.013000000000000001
8991	GO:0052650		0.057999999999999996
8992	GO:0032352		0.141
8993	GO:0002138		0.067
8994	GO:0043584		0.032
8995	GO:0045828		0.013000000000000001
8996	GO:0048703		0.062
